id,first_author,journal,year
217872,Gudmundsson GH,CRYOSPHERE,2008
217872,Gudmundsson GH,J GEOPHYS RES-SOL EA,2003
217872,Hindmarsh RCA,J GEOPHYS RES-EARTH,2004
217872,Hindmarsh RCA,PHILOS T R SOC A,2006
217872,Hubbard A,J GLACIOL,1998
217872,Hutter K,THEORETICAL GLACIOLO,1983
217872,HUYBRECHTS P,3 EISMINT WORKSH MOD,1998
217872,Huybrechts P.,ANN GLACIOL,1996
217872,Johnson JV,J GEOPHYS RES-EARTH,2007
217872,Ladyzhenskaya OA,MATH THEORY VISCOUS,1969
217872,MACAYEAL DR,ANN GLACIOL,1996
217872,MACAYEAL DR,J GEOPHYS RES-SOLID,1989
217872,MACAYEAL DR,J GLACIOL,1993
217872,MARTIN C,ANN GLACIOL,2003
217872,Nienow PW,J GEOPHYS RES-EARTH,2005
217872,Pattyn F,J GEOPHYS RES-SOL EA,2003
217872,Pattyn F,J GLACIOL,2002
217872,Pattyn F,J GLACIOL,2008
217872,Payne AJ,J GLACIOL,2000
217872,POLLARD D,INT ASS SEDIMENTOLOG,2007
217872,Price SF,J GEOPHYS RES-EARTH,2007
217872,Raymond MJ,J GEOPHYS RES-SOL EA,2005
217872,Solomon S.,CLIMATE CHANGE 2007,2007
217872,Sugiyama S,ANN GLACIOL,2003
217872,VANDERVEEN CJ,J GLACIOL,1989
217872,Zwinger T,ANN GLACIOL,2007
218148,Armstrong PB,DEV COMP IMMUNOL,1999
218148,Bachere E,IMMUNOL REV,2004
218148,Bandi C,P ROY SOC LOND B BIO,1998
218148,Bouchon D,P ROY SOC LOND B BIO,1998
218148,Brouwer M,BIOCHEM J,2003
218148,Buda ES,COMP BIOCHEM PHYS B,2005
218148,Candiano G,ELECTROPHORESIS,2004
218148,DeMali KA,J BIOL CHEM,2006
218148,HERBINIERE J,DEV COMP IMMUNOL,2005
218148,Jensen ON,METH MOL B,1999
218148,Jiravanichpaisal P,IMMUNOBIOLOGY,2006
218148,Johansson MW,DEV COMP IMMUNOL,1999
218148,Kuraishi T,EXP CELL RES,2007
218148,Lee SY,J IMMUNOL,2001
218148,Markl J.,Advances in Comparative and Environmental Physiology,1992
218148,Michalak M,BIOCHEM J,1999
218148,Rabilloud T,ELECTROPHORESIS,1998
218148,Somboonwiwat K,J BIOCHEM MOL BIOL,2006
218148,Sritunyalucksana K,DEV COMP IMMUNOL,2001
218148,Stouthamer R,ANNU REV MICROBIOL,1999
218148,Takaki Y,J BIOL CHEM,1997
218148,Vavre F,MOL BIOL EVOL,1999
218148,WERREN JH,P ROY SOC LOND B BIO,1995
218148,Yoshida S,TRENDS MICROBIOL,2003
218148,Ziegler WH,TRENDS CELL BIOL,2006
218404,Arzt M,AM J RESP CRIT CARE,2005
218404,FERNANDEZLEAL A,P 29 ANN INT C IEEE,2007
218404,Fred A,Stud Health Technol Inform,2000
218404,Guimaraes G,ARTIF INTELL MED,2001
218404,Kushida CA,SLEEP,2005
218404,Levy PP,INT J MED INFORM,2004
218404,Levy PP,LECT NOTES COMPUT SC,2007
218404,LEVY PP,J EC MED,2002
218404,LEVY PP,P MIE2005,2005
218404,Marin JM,LANCET,2005
218404,XHEMO E,C P IEEE ENG MED BIO,2007
218404,Young T,AM J RESP CRIT CARE,2002
218527,CHAVADEJ S,J MOL CATAL A-CHEM,2006
218527,Chen JH,PLASMA CHEM PLASMA P,2002
218527,Delagrange S,APPL CATAL B-ENVIRON,2006
218527,DRESVIN S,HTTP9,2006
218527,Gervasini A,CATAL TODAY,1996
218527,Gnesdilov NN,INT J HEAT MASS TRAN,2006
218527,Harada N,J ELECTROSTAT,2007
218527,Herrington PR,ENERG FUEL,2001
218527,Herrington PR,ENERG FUEL,2004
218527,Hirota K,IND ENG CHEM RES,2004
218527,Holzer F,APPL CATAL B-ENVIRON,2002
218527,Kareev M,J PHYS CHEM A,2000
218527,Lu B,J HAZARD MATER,2006
218527,MARTIN L,J HIGH TEMP MAT PROC,2005
218527,Morrone P,IND ENG CHEM RES,2006
218527,OGNIER S,P ISPC 17 TOR CAN,2005
218527,Pina MP,IND ENG CHEM RES,1997
218527,Sekiguchi K,CATAL COMMUN,2003
218527,Tochikubo F,JPN J APPL PHYS 1,2000
218527,Vertriest R,PLASMA SOURCES SCI T,2003
218527,Yet-Pole I,ENVIRON SCI TECHNOL,2004
218527,Zhao XS,ENERG FUEL,1998
218661,Abe S,J PHYS A-MATH GEN,2003
218661,Abe S,J PHYS A-MATH GEN,2004
218661,Abe S,PHYS REV E,2005
218661,Abe S,PHYSICA A,2006
218661,Almeida MP,PHYSICA A,2003
218661,Bregman L. M.,USSR COMP MATH MATH,1967
218661,Hanel R,PHYSICA A,2007
218661,JUMARIE G,RELATIVE INFORM,1990
218661,Kullback S.,INFORM THEORY STAT,1968
218661,Naudts J,REV MATH PHYS,2004
218661,Naudts J.,J INEQ PURE APPL MAT,2004
218661,Schwammle V,EUR PHYS J B,2007
218661,Yamano T,EUR PHYS J B,2000
218771,*3GPP,23234V750 3GPP TS,2007
218771,*IEEE,P80221D0200 IEEE,2006
218771,AHMED T,P IEEE ACM EUR AM C,2006
218771,Balasubramaniam S,COMPUT COMMUN,2004
218771,Chan PML,IEEE COMMUN MAG,2001
218771,CHAN PML,P WIR COMM NETW C,2002
218771,Choi HH,WIRELESS PERS COMMUN,2007
218771,Gustafsson E,IEEE WIREL COMMUN,2003
218771,HASSWA A,P IEEE INT C COMM IC,2006
218771,Kassar M,COMPUT COMMUN,2008
218771,KASSAR M,P FUT GEN COMM NETW,2007
218771,McNair J,IEEE WIREL COMMUN,2004
218771,Nguyen-Vuong QT,IEEE COMMUN MAG,2007
218771,PERKINS C,IEEE COMMUN MAG,2002
218771,Ribeiro RA,FUZZY SET SYST,1996
218771,SAATY TL,EUR J OPER RES,1990
218771,Wang H.J.,Proceedings WMCSA'99. Second IEEE Workshop on Mobile Computing  Systems and Applications,1999
218771,Zhu F,EURASIP J WIREL COMM,2006
218776,Akyildiz IF,COMPUT NETW,2005
218776,Alicherry M.,P ACM MOBICOM,2005
218776,C Perkins,3561 RFC,2003
218776,CLAUSEN T,3626 RFC,1926
218776,De Couto D. S. J.,P 9 ANN INT C MOB CO,2003
218776,Draves R.,P 10 ANN INT C MOB C,2004
218776,Draves Richard,P ACM SIGCOMM,2004
218776,Iannone L,EURASIP J WIREL COMM,2007
218776,JOHNSON DB,IETF IN PRESS,2002
218776,Licandro F,EURASIP J WIREL COMM,2007
218776,RAMACHANDRAN K,P IEEE WORKSH WIR ME,2005
218776,SCHMID S,P 1 INT IFIP TC6 C A,2006
218776,Woo A.,P 1 INT C EMB NETW S,2003
218779,*CABL TEL LAB INC,DAT OV SERV INT SPEC,2007
218779,[Anonymous],IEEE STAND LOC ME 16,2004
218779,[Anonymous],IEEE STAND LOC ME 16,2005
218779,ABINASSIF F,P IEEE INT C COMM IC,1999
218779,BENELLI G,IEEE T VEH TECHNOL,1994
218779,Bianchi G,IEEE J SEL AREA COMM,2000
218779,Bianchi G.,P PIMRC 96,1996
218779,Cho D. H.,P 1 INT C DISTR FRAM,2005
218779,CHU G,P IEEE INT C COMM CI,2002
218779,Grinstead C.M.,INTRO PROBABILITY,1997
218779,OH SM,P 3 IEEE INT C PERV,2005
218779,Yin WM,IEEE J SEL AREA COMM,2000
218782,ABRAHAM SG,HPL200056,2000
218782,ABRAHAM SG,MICRO 29,1996
218782,BALA V,MICRO 28,1995
218782,CORNERO M,2008 INT C HIGH PERF,2008
218782,DEDINECHIN B,ST J RES,2004
218782,DEDINECHIN BD,26 WORKSH UK PLANN S,2007
218782,FARABOSCHI P,ISCA00 P INT S COMP,2000
218782,Leung A,ACM T PROGR LANG SYS,2001
218782,Muchnick SS,ACM SIGPLAN NOTICES,2004
218782,NIELSON F,PRINCIPLES PROGRAM A,1999
218782,PROEBSTING TA,P ACM SIGPLAN SIGACT,1994
218782,Rau BR,INT J PARALLEL PROG,1996
218782,SPRECHER A,EUR J OPER RES,1995
218782,TANG V,CASCON 2006,2006
218782,VERBRUGGE C,SABLETR20025 MCGILL,2002
218782,Wahlen O,LECT NOTES COMPUT SC,2003
219345,Aczel J,MEASURES INFORM THEI,1975
219345,Barandela R,PATTERN RECOGN,2003
219345,Breiman L,CLASSIFICATION REGRE,1984
219345,CHAI X,ICDM,2005
219345,Chen C.,USING RANDOM FOREST,2004
219345,Egan JP,SERIES COGNITION PER,1975
219345,Fawcett T,PATTERN RECOGN LETT,2006
219345,Hettich S,UCI KDD ARCH,1999
219345,LALLICH S,3 AT QUAL CONN PART,2007
219345,MARCELLIN S,11 INF PROC MAN UNC,2006
219345,Provost F.,AAAI 2000 WORKSH IMB,2000
219345,Quinlan JR,C4 5 PROGRAMS MACHIN,1993
219345,Renyi A.,P 4 BERK S MATH STAT,1961
219345,RITSCHARD G,NOUVEAUX APPORTS THE,2007
219345,Sebastiani F,ACM COMPUT SURV,2002
219345,THOMAS J,3 AT QUAL CONN PART,2007
219345,ZIGHED D,GRAPHE INDUCTION APP,2000
219345,ZIGHED DA,EGC,2007
219350,Bezdek J.C.,Soft Computing,1997
219350,Calinski T.,COMMUN STAT,1974
219350,Davies D.,IEEE T PATTERN ANAL,1979
219350,Duda R.O.,PATTERN CLASSIFICATI,2001
219350,Dunn J.C.,Journal of Cybernetics,1974
219350,Halkidi M,SIGMOD RECORD,2002
219350,JARVIS RA,IEEE T COMPUT,1973
219350,KRZANOWSKI WJ,BIOMETRICS,1988
219350,MILLIGAN GW,PSYCHOMETRIKA,1985
219350,Raskutti B,IJCAI-99: PROCEEDINGS OF THE SIXTEENTH INTERNATIONAL JOINT CONFERENCE ON ARTIFICIAL INTELLIGENCE,1999
219350,Saitta S,LECT NOTES ARTIF INT,2007
219350,Salton G.,AUTOMATIC TEXT PROCE,1989
219350,SHARMA S,APPL MULTIVARIATE TE,1996
219350,THEODORIDIS KKS,PATTERN RECOGNITION,1999
219350,Zhao Y,MACH LEARN,2004
219700,Akyildiz IF,IEEE COMMUN MAG,2005
219700,AURA T,INT WORKSH SEC PROT,2002
219700,Avizienis A,IEEE T DEPEND SECURE,2004
219700,Campista MEM,IEEE NETWORK,2008
219700,Ho KS,IEEE ACM T NETWORK,2007
219700,Kim DS,ARES 2007: Second International Conference on Availability,2007
219700,Lima MN,IEEE IFIP NETW OPER,2008
219700,LIN X,IEEE WCNC,2007
219700,NAVEED A,IEEE MOBILE ADHOC SE,2006
219700,PAPADIMITRATOS P,ACM MOBIHOC,2002
219700,Qian Y,IEEE WIREL COMMUN,2007
219700,Sridhara V,COMPUT NETW,2007
219700,Tsai J. W.,IEEE MASS,2007
219700,VIRENDRA M,IEEE IWIA,2005
219700,YUAN Y,IEEE WIMESH,2005
219700,Zhang YC,IEEE J SEL AREA COMM,2006
219791,ALLERCARPENTIER E,HIGH ORDER TEST BENC,2008
219791,BAUDOZ P,IAU C,2006
219791,Cavarroc C,ASTRON ASTROPHYS,2006
219791,Galicher R,CR PHYS,2007
219791,GALICHER R,ASTRONOMY ASTR UNPUB,2008
219791,GALICHER R,P SPIE,2008
219791,GILMOZZI R,P SOC PHOTO-OPT INST,2008
219791,JACOPO A,P SPIE,2008
219791,KASPER M,P SPIE,2008
219791,Korkiakoski V,APPL OPTICS,2008
219791,MAROIS C,THESIS,2004
219791,PATRICE M,P SPIE,2008
219791,Ragazzoni R,J MOD OPTIC,1996
219791,Rigaut F,P SOC PHOTO-OPT INS,1998
219791,SCHMID HM,P IAU C,2006
219791,Sparks WB,ASTROPHYS J,2002
219791,STEFANINI EP,P SPIE,2008
219791,TECZA M,P SPIE,2008
219791,Verinaud C,MON NOT R ASTRON SOC,2005
219791,VERINAUD C,P SPIE,2008
219794,BACON R,ASTR SOC P,1995
219794,BOCCALETTI A,ADAPTIVE OPTICS SYST,2008
219794,Carbillet M,P SOC PHOTO-OPT INS,2004
219794,CARBILLET M,ADAPTIVE OPTICS SYST,2008
219794,CLAUDI RU,GROUND BASED AIRBORN,2008
219794,DESIDERA S,GROUND BASED AIRBORN,2008
219794,DOHLEN K,GROUND BASED AIRBORN,2008
219794,FUSCO T,ADAPTIVE OPTICS SYST,2008
219794,GIRO E,GROUND BASED AIRBORN,2008
219794,GUERRI G,GROUND BASED AIRBORN,2008
219794,HUGOT E,ADV OPTICAL MECH TEC,2008
219794,PAVLOV AI,ADV SOFTWARE CONTROL,2008
219794,PETIT C,ADAPTIVE OPTICS SYST,2008
219794,THALMANN C,GROUND BASED AIRBORN,2008
219798,Aime C,ASTRON ASTROPHYS,2002
219798,Aime C,EAS PUBLICATIONS,2004
219798,Aime C,P SOC PHOTO-OPT INS,2004
219798,Enya K,ASTRON ASTROPHYS,2007
219798,Enya K,ASTRON ASTROPHYS,2008
219798,HALVERSON P,P SOC PHOTO-OPT INS,2005
219798,Soummer R,ASTRON ASTROPHYS,2003
219800,Aime C,ASTRON ASTROPHYS,2002
219800,Beuzit J.-L.,MESSENGER,2006
219800,BOCCALETTI A,P SPIE,2008
219800,BORN M,PRINCIPLES OPTICS,1979
219800,CARLOTTI A,P C SPIR BERN LYOT,2007
219800,GOODELL WV,J OPT SOC AM,1973
219800,GUERRI G,P SF2A,2005
219800,LYOT B,CR HEBD ACAD SCI,1930
219800,MAYOR M,NATURE,1995
219800,Soummer R,ASTRON ASTROPHYS,2003
219800,Soummer R,ASTROPHYS J,2005
219800,SOUMMER R,BAAS,2006
219926,Abbott RJ,MOL ECOL,2003
219926,ALSHEHBAZ IA,ARBIDOPSIS BOOK,2002
219926,Alsos IG,MOL ECOL,2005
219926,Austerlitz F,GENETICS,2000
219926,Balana-Alcaide D,MOL ECOL,2006
219926,Beaumont MA,MOL ECOL,2004
219926,Beck JB,MOL PHYLOGENET EVOL,2007
219926,Belkhir K,5000 CNRS UMR U MONT,2001
219926,BELL CJ,GENOMICS,1994
219926,Berglund ABN,HEREDITAS,2001
219926,CAVALLIS.LL,AM J HUM GENET,1967
219926,Clauss MJ,MOL ECOL,2002
219926,Clauss MJ,MOL ECOL,2006
219926,Clauss MJ,TRENDS PLANT SCI,2006
219926,Cornuet JM,GENETICS,1996
219926,Felsenstein J,PHYLIP PHYLOGENY INF,2005
219926,Hedrick PW,EVOLUTION,1999
219926,Hedrick PW,EVOLUTION,2005
219926,Heuertz M,EVOLUTION,2004
219926,Hewitt GM,PHILOS T ROY SOC B,2004
219926,Jalas J,ATLAS FLORAE EUROPAE,1994
219926,Jonsell B,ECOGRAPHY,1995
219926,Kalinowski ST,MOL ECOL NOTES,2005
219926,Karkkainen K,EVOLUTION,2004
219926,Kivimaki M,MOL ECOL,2007
219926,Kuittinen H,GENETICS,2004
219926,Kuittinen H,MOL ECOL NOTES,2002
219926,Mable BK,EVOLUTION,2005
219926,Nei M.,MOL EVOLUTIONARY GEN,1987
219926,Petit RJ,CONSERV BIOL,1998
219926,Piry S,J HERED,1999
219926,Ponce MR,MOL GEN GENET,1999
219926,Queney G,MOL BIOL EVOL,2001
219926,Ramos-Onsins SE,GENETICS,2004
219926,RAYMOND M,J HERED,1995
219926,RICE WR,EVOLUTION,1989
219926,Riihimaki M,GENETICA,2005
219926,SAITOU N,MOL BIOL EVOL,1987
219926,Savolainen O,MOL BIOL EVOL,2000
219926,Schierup MH,GENETICS,2006
219926,Schierup MH,HEREDITAS,1998
219926,Skrede I,MOL ECOL,2006
219926,Taberlet P,MOL ECOL,1998
219926,vanTreuren R,MOL BIOL EVOL,1997
219926,Weir BS,GENETIC DATA ANAL,1996
219926,Wright SI,GENETICS,2006
219926,Wright SI,MOL BIOL EVOL,2005
219973,Aguado F,PHYS REV B,2003
219973,Aguado F,PHYS REV B,2007
219973,ALLEN GC,STRUCT BOND,1971
219973,Burns R.G.,MINERALOGICAL APPL C,1993
219973,Grannec J.,J INORG NUCL CHEM S,1976
219973,Gutlich P,SPIN CROSSOVER TRANS,2004
219973,Haverkort MW,PHYS REV LETT,2006
219973,HERNANDEZ I,J PHYS C SER,2008
219973,Imada M,REV MOD PHYS,1998
219973,Kozlenko DP,PHYS REV B,2007
219973,Maris G,PHYS REV B,2003
219973,Reinen D,J MOL STRUCT,2007
219973,Rodriguez-Carvajal J,PHYS REV B,1998
219973,Rodriguez F,J CHEM PHYS,2003
219973,Ropka Z,PHYS REV B,2003
219973,SANZORTIZ MN,J PHYS C SER,2008
219973,Vanko G,PHYS REV B,2006
220065,BULLOT T,IN PRESS INT J NETWO,2008
220065,CHIU CY,P 9 ACM INT S MOD AN,2006
220304,*ARM FOR TECHN COM,155MBPS PLAST OPT FI,1997
220304,*BRAZ COMP SOC,GRAND RES CHALL COMP,2006
220304,*BRIT COMP SOC,GRAND CHALL COMP,2004
220304,*COMM RES DEV INF,INF SOC TECHN FRAM P,2006
220304,*IEEE STAND,80221 IEEE,2006
220304,*NAT SCI FDN,REP NAT SCI FDN WORK,2004
220304,*NSF WIR MOB PLANN,NSF WIR MOB PLANN GR,2005
220304,*TEX INSTR INC,CC1000 SINGL CHIP VE,2007
220304,*TIA,PROJ MESA MOB BROADB,2006
220304,AIACHE H,IST SUMM 2005 14 MOB,2005
220304,Akyildiz I,IEEE COMMUN MAG,2004
220304,AKYILDIZ I,IEEE COMMUN MAG,1943
220304,Akyildiz I.F.,Ad Hoc Networks,2005
220304,Akyildiz IF,IEEE WIREL COMMUN,2004
220304,AKYILDIZ IF,ANN C INF SCI SYST M,2006
220304,Anderson T,COMPUTER,2005
220304,Androutsellis-Theotokis S,ACM COMPUT SURV,2004
220304,BALAKRISHNAN H,P ACM SIGCOMM 04 AUG,2004
220304,Baldauf M,INT J AD HOC UBIQ CO,2007
220304,Bellavista P,IEEE COMMUN MAG,2006
220304,Berezdivin R,IEEE COMMUN MAG,2002
220304,BORG J,THESIS U LONDON,2003
220304,Braden R,COMPUT COMMUN REV,2003
220304,Braden R.,DEV NEXT GENERATION,2000
220304,Bruno R,IEEE COMMUN MAG,2005
220304,BUDDHIKOT M,P 1 ACM INT WORKSH W,2003
220304,Burleigh S,IEEE COMMUN MAG,2003
220304,CARPENTER B,3234 RFC,2002
220304,CASTELLUCCIA C,SIGMOBILE MOBILE COM,2000
220304,CHEN K,IEEE WIR COMM NETW C,2004
220304,Cheng YC,Proceedings of the Third International Conference on Mobile Systems,2005
220304,Cherry S,IEEE SPECTRUM,2007
220304,CHETAN S,IEEE CONS COMM NETW,2005
220304,Clark D.,NEW ARCH FUTURE GENE,2003
220304,Clark D.,P ACM SIGCOMM WORKSH,2003
220304,Conti M,COMPUTER,2004
220304,CROWCROFT J,SIGCOMM COMPUTER COM,2003
220304,DAVY S,3 IEEE CONS COMM NET,2006
220304,De Couto D. S. J.,P 9 ANN INT C MOB CO,2003
220304,Feamster N,COMPUT COMMUN REV,2007
220304,FENG WC,SIGCOMM COMPUTER COM,1933
220304,Ganek AG,IBM SYST J,2003
220304,GOMEZ C,INT S WORLD WIR MOB,2006
220304,Intanagonwiwat C.,P 6 ANN INT C MOB CO,2000
220304,IOANNIDIS J,SIGCOMM COMPUTER COM,1991
220304,Juang P.,ASPLOS 10,2002
220304,KARYGIANNIS T,80048 NIST COMP SEC,2002
220304,Katabi D.,P ACM SIGCOMM AUG,2002
220304,Krishnamurthy B.,Proceedings of the First ACM SIGCOMM Internet Measurement  Workshop. UMW 2001,2001
220304,Lee CH,IEEE T SYST MAN CY A,2003
220304,MANZALINI A,IEEE WORKSH DISTR IN,2006
220304,Marti S.,P 6 ANN INT C MOB CO,2000
220304,Mascolo S.,P 7 ANN INT C MOB CO,2001
220304,Moerman K,IEEE COMMUN MAG,2005
220304,MOLNAR D,P 11 ACM C COMP COMM,2005
220304,MONTENEGRO G,TRANSMISSIO IN PRESS,2002
220304,MYLES A,IEEE J SEL AREA COMM,1995
220304,Niebert N,IEEE WIREL COMMUN,2004
220304,OUAKIL L,TELEPHONIE IP,2007
220304,SALTZER JH,ACM T COMPUT SYST,1984
220304,SCOTT J,P 3 IFIP C WIR ON DE,2006
220304,Shah RC,PROCEEDINGS OF THE FIRST IEEE INTERNATIONAL WORKSHOP ON SENSOR NETWORK PROTOCOLS AND APPLICATIONS,2003
220304,Sivavakeesar S,IEEE COMMUN MAG,2006
220304,Snoeren A. C.,P 6 ANN INT C MOB CO,2000
220304,Srivastava V,IEEE COMMUN MAG,2005
220304,Stallings W.,CRYPTOGRAPHY NETWORK,2002
220304,Sundaresan K,IEEE T MOBILE COMPUT,2005
220304,Teger S,IEEE COMMUN MAG,2002
220304,TERAOKA F,SEP P SIGCOMM 91 C C,1991
220304,Tilak S.,SIGMOBILE MOB COMPUT,2002
220304,VOORHAEN M,WIDENS PROJECT DELIV,2006
220304,Woo A.,P 1 INT C EMB NETW S,2003
220304,Zhang ZS,IEEE COMMUN SURV TUT,2006
220304,Zhao W.,P 5 ACM INT S MOB AD,2004
220304,ZHU Y,HDB SENSOR NETWORKS,2004
220304,Zhuang S,WIREL NETW,2005
220304,,WIZZY DIGITAL COURIE,2006
220634,BEBEL B,19 ACM S APPL COMP S,2004
220634,Bellahsene Z.,Knowledge and Information Systems,2002
220634,Bellatreche L.,8 ACM INT WORKSH DAT,2005
220634,BLASCHKA M,FIESTA FRAMEWORK SCH,1999
220634,Blaschka M.,LNCS,1999
220634,BLIUJUTE R,3 INT BALT WORKSH DA,1998
220634,BODY M,5 ACM INT WORKSH DAT,2002
220634,Bonifati A,ACM T SOFTW ENG METH,2001
220634,BROWN DR,MIT JSME WORKSH,1989
220634,CARPANI F,13 INT C SOFTW ENG K,2001
220634,Chaudhuri S.,SIGMOD Record,1997
220634,ESPIL MM,4 ACM INT WORKSH DAT,2001
220634,FAVRE C,13 INT C CONC ENG RE,2006
220634,FAYYAD U,2 INT C KNOWL DISC D,1996
220634,GHOZZI F,5 INT C ENT INF SYST,2003
220634,Golfarelli M.,31 ANN HAW INT C SYS,1998
220634,Holland J. H.,INDUCTION PROCESSES,1986
220634,Hurtado CA,PROC INT CONF DATA,1999
220634,HURTADO CA,2 ACM INT WORKSH DAT,1999
220634,Inmon W. H.,BUILDING DATA WAREHO,2002
220634,KIM HJ,14 AUSTR DAT C DAT T,2003
220634,Kimball R.,DATA WAREHOUSE TOOLK,1996
220634,Malinowski E,BIOMED SCI INSTRUM,2004
220634,MENDELZON AO,26 INT C VER LARG DA,2000
220634,MENDELZON AO,DATA WAREHOUSING OLA,2006
220634,MISSAOUI R,INTEGRATING DATA WAR,2006
220634,MORZY T,7 ACM INT WORKSH DAT,2004
220634,NABLI A,7 INT C ENT INF SYST,2005
220634,Pedersen TB,INFORM SYST,2001
220634,PERALTA V,15 C ADV INF SYST EN,2003
220634,PHIPPS C,4 INT WORKSH DES MAN,2002
220634,Zhang X,VLDB J,2004
220634,Zhuge Y,DISTRIB PARALLEL DAT,1998
220792,BONDORF JP,PHYS REP,1995
220792,Boudard A,PHYS REV C,2002
220792,CHARITY RJ,NUCL PHYS A,1988
220792,DUCRET JE,MEMOIRE HABILITATION,2006
220792,Furihata S,NUCL INSTRUM METH B,2000
220792,Goldenbaum F,PHYS REV LETT,1996
220792,HUBELE J,Z PHYS A-HADRON NUCL,1991
220792,Junghans AR,NUCL PHYS A,1998
220792,Le Gentil E,NUCL INSTRUM METH A,2006
220792,LEGENTIL E,THESIS U EVRY FRANCE,2006
220792,MORETTO LG,NUCL PHYS A,1975
220792,Napolitani P,PHYS REV C,2004
220792,Villagrasa-Canton C,PHYS REV C,2007
220943,AMANOR DN,P 15 INT C FIELD PRO,2005
220943,Bajard JC,IEEE T COMPUT,1998
220943,BAKLEY GR,IEEE T COMPUT,1983
220943,Beuchat J,ELECTRON LETT,2004
220943,Beuchat JL,LECT NOTES COMPUT SC,2007
220943,Beuchat JL,P S COMP ARITHM,2007
220943,BEUCHAT JL,AUTOMATIC GENERATION,2007
220943,Bunimov V.,Proceedings IEEE International Conference on  Application-Specific Systems,2003
220943,Erdem SS,ACTA APPL MATH,2006
220943,Grabher P,LECT NOTES COMPUT SC,2005
220943,Guajardo J,ACTA APPL MATH,2006
220943,Jeong YJ,IEEE T VLSI SYST,1997
220943,KIM S,P IEEE INT C AC SPEE,2001
220943,Koc CK,IEE P-COMPUT DIG T,1998
220943,KOC CK,ELECTRON LETT,1990
220943,Kumar S,IEEE T COMPUT,2006
220943,MONTGOMERY PL,MATH COMPUT,1985
220943,Peeters E,LECT NOTES COMPUT SC,2004
220943,SHU C,FPGA ACCELERATED TAT,2006
220943,Song LL,J VLSI SIG PROCESS S,1998
220943,TAKAGI N,IEEE T COMPUT,1992
221244,*C DMTF,COR MOD V2 5 LDAP MA,2002
221244,*I DISTR MAN TASK,COMM INF MOD CIM POL,2003
221244,Bhat RR,IEEE COMMUN MAG,2000
221244,BOUTABA R,INT J NETWORKS SYSTE,2002
221244,BRITTAIN J,DEFINITIVE GUIDE,2007
221244,Fodil I.,International Journal of Network Management,2005
221244,HADDADOU K,IEEE COMMUNICATI MAR,2006
221244,HEINANEN J,RFC2597 ASS FORW PHB,1999
221244,Jacobson V.,EXPEDITED FORWARDING,1999
221244,Limam N,IEEE J SEL AREA COMM,2005
221244,Rosenberg J.,3261 RFC,2002
221244,TEBBANI B,INT J INTER IN PRESS,2008
221244,TEBBANI B,LNCS,2006
221244,TEBBANI B,P 2 CONEXT C LISB PO,2006
221463,Benichou P.,METEOROLOGIE,1987
221463,Bouilloud L,J APPL METEOROL CLIM,2006
221463,BRUN E,J GLACIOL,1989
221463,BRUN E,J GLACIOL,1992
221463,CANELLAS C,INTERCOMPARAISON PLU,2005
221463,Courtier P.,P ECMWF WORKSH NUM M,1991
221463,de Rosnay P,REMOTE SENS ENVIRON,2006
221463,Decharme B,CLIM DYNAM,2006
221463,DUCROCQ V,HOUILLE BLANCHE,2005
221463,Durand Y,J GLACIOL,1999
221463,DURAND Y,ANN GLACIOL,1993
221463,DURAND Y,P AT MOD ATM TOUL FR,2000
221463,Etchevers P,J GEOPHYS RES-ATMOS,2002
221463,ETCHEVERS P,THESIS U PAUL SABATI,2000
221463,Gandin L. S.,OBJECTIVE ANAL METEO,1963
221463,Habets F,J GEOPHYS RES-ATMOS,1999
221463,Habets F,J HYDROL,2004
221463,LEDOUX E,NATO ADV SCI I C-MAT,1989
221463,MARTIN S,CIMA 88 20 C INT MET,1988
221463,Mitchell KE,J GEOPHYS RES-ATMOS,2004
221463,MOREL S,THESIS U PAUL SABATI,2003
221463,Noilhan J,GLOBAL PLANET CHANGE,1996
221463,NOILHAN J,MON WEATHER REV,1989
221463,RITTER B,MON WEATHER REV,1992
221463,Rodell M,B AM METEOROL SOC,2004
221463,Rousset F,J GEOPHYS RES-ATMOS,2004
221463,Uppala SM,Q J ROY METEOR SOC,2005
221658,*AFNOR,09013 AFNOR NF V,1983
221658,*NIST EPA NIH,MASS SPECT DAT STAND,1996
221658,Acree T,FLAVORNET HUMAN ODOR,2004
221658,ADAMS RP,IDENTIFICATION EO CO,1995
221658,ARDO Y,FIL IDF B,1999
221658,Bosset J. O.,Revue Suisse d'Agriculture,1999
221658,Buchin S,J DAIRY RES,1999
221658,Bugaud C,LAIT,2001
221658,Burt S,INT J FOOD MICROBIOL,2004
221658,Callon C,J DAIRY SCI,2005
221658,Calsamiglia S,J DAIRY SCI,2007
221658,Carpino S,J DAIRY SCI,2004
221658,Cornu A,J AGR FOOD CHEM,2001
221658,Cornu A,J SCI FOOD AGR,2005
221658,De Freitas I,LAIT,2005
221658,DUBROEUCQ H,RENCONTRES RECHERCHE,2002
221658,DUMONT JP,J AGR FOOD CHEM,1978
221658,Hammer KA,J APPL MICROBIOL,1999
221658,IDF,152A IDF,1997
221658,JELLEMA A,B INT DAIRY FED,1991
221658,Kondjoyan N.,COMPILATION RELATIVE,1996
221658,Mariaca RG,J AGR FOOD CHEM,1997
